22.5	16.01910488	13.36054365
30	19.85251428	17.46114383
37.5	23.0210945	21.33115337
45	25.58280475	24.94786714
52.5	27.59679777	28.29515922
60	29.12204478	31.36324471
67.5	30.21609833	34.14813263
75	30.93408569	36.65100995
82.5	31.3279075	38.87745212
90	31.44568625	40.83670518
97.5	31.33140866	42.54091082
105	31.02471789	44.0041096
112.5	30.56099845	45.24219173
120	29.97136179	46.27143667
127.5	29.28296294	47.10877615
135	28.51921567	47.7709639
142.5	27.70013391	48.27453075
150	26.84263203	48.63520058
157.5	25.96088174	48.86792752
165	25.06663693	48.98679266
172.5	24.16953782	49.00486639
180	23.27740201	48.93429074
187.5	22.39647445	48.7859769
195	21.53167788	48.5700977
202.5	20.68680528	48.29559989
210	19.86471359	47.97075406
217.5	19.06747465	47.60271687
225	18.29651498	47.19851333
232.5	17.55273076	46.76346902
240	16.8365856	46.30313955
247.5	16.14819803	45.82201163
255	15.48741424	45.32393651
262.5	14.85385298	44.81281241
270	14.24697703	44.29149589
277.5	13.66611345	43.76283429
285	13.11050747	43.22892099
292.5	12.57930915	42.69240858
300	12.07165818	42.15464176
307.5	11.58665315	41.61718769
315	11.12337732	41.08146906
322.5	10.6808992	40.54901178
330	10.25833907	40.02019852
337.5	9.854807949	39.49585885
345	9.469395444	38.97751729
352.5	9.101302823	38.4648251
360	8.7496874	37.95876821
367.5	8.413777929	37.45943357
375	8.092808505	36.96730977
382.5	7.78603335	36.4829971
390	7.492800382	36.0059591
397.5	7.212394067	35.53723982
405	6.944241443	35.07595305
412.5	6.68769171	34.62297668
420	6.442207461	34.17777564
427.5	6.207248718	33.74030387
435	5.982230243	33.3116133
442.5	5.766744589	32.89037531
450	5.560302769	32.47691272
457.5	5.362457968	32.07124623
465	5.172768433	31.6736445
472.5	4.990868459	31.28356013
480	4.816394968	30.90071702
487.5	4.648941942	30.52573866
495	4.488255736	30.15731197
502.5	4.333912504	29.79681781
510	4.185681089	29.44311555
517.5	4.043277678	29.09604816
525	3.906445621	28.75528825
532.5	3.774862686	28.42161367
540	3.648319209	28.09441883
547.5	3.526583187	27.77358737
555	3.409443977	27.45887534
562.5	3.296661776	27.15058961
570	3.188115475	26.84757459
577.5	3.083551821	26.55060254
585	2.982782416	26.25969254
592.5	2.885688234	25.9740596
600	2.792114183	25.69352194
607.5	2.701863847	25.41855264
615	2.614808152	25.14883147
622.5	2.530889919	24.88319316
630	2.449834004	24.62342996
637.5	2.37160638	24.36824928
645	2.296068363	24.11781605
652.5	2.223090205	23.87225267
660	2.152613637	23.63082602
667.5	2.084528981	23.39354195
675	2.01873478	23.16036382
682.5	1.955071889	22.93205757
690	1.893585111	22.70682239
697.5	1.834064048	22.48619509
705	1.776435189	22.27000146
712.5	1.720771497	22.0562489
720	1.666807932	21.8473099
727.5	1.614632465	21.64109576
735	1.564057549	21.43907056
742.5	1.515041481	21.2408797
750	1.467623604	21.04518319
