18.75	16.15928519	9.176047037
25	20.69409769	12.20977405
31.25	24.82570769	15.20574054
37.5	28.56959383	18.15036896
43.75	31.94225618	21.03127302
50	34.96102334	23.83731893
56.25	37.64387112	26.55869107
62.5	40.00920108	29.18684953
68.75	42.07567463	31.71456293
75	43.86206474	34.13594957
81.25	45.38701193	36.44625621
87.5	46.66895247	38.64197374
93.75	47.72598553	40.72078166
100	48.57564957	42.68119613
106.25	49.23498249	44.5228885
112.5	49.72031623	46.24627811
118.75	50.04722767	47.85246511
125	50.23060549	49.34347927
131.25	50.28442546	50.72162611
137.5	50.22191235	51.98994475
143.75	50.05539921	53.15171468
150	49.79643628	54.21072262
156.25	49.45564107	55.17063044
162.5	49.042987	56.03586036
168.75	48.56756171	56.81059069
175	48.03770409	57.49906618
181.25	47.46111862	58.1058838
187.5	46.84470542	58.63511755
193.75	46.19482112	59.09118341
200	45.51721616	59.4784077
206.25	44.81708048	59.8010274
212.5	44.09900882	60.06281302
218.75	43.36722869	60.26794295
225	42.62542564	60.41998853
231.25	41.87696902	60.52283455
237.5	41.12473388	60.57959447
243.75	40.37138393	60.59390961
250	39.61916131	60.56867431
256.25	38.87010372	60.50705651
262.5	38.12594231	60.41178812
268.75	37.38816789	60.28538594
275	36.65813687	60.13067077
281.25	35.93694277	59.94986796
287.5	35.22550841	59.74503613
293.75	34.52467516	59.51855174
300	33.83505597	59.27204811
306.25	33.1572081	59.00745953
312.5	32.49157094	58.72653473
318.75	31.83849307	58.43094439
325	31.19820946	58.12203853
331.25	30.57091041	57.80127896
337.5	29.95671404	57.46998442
343.75	29.3556358	57.12902857
350	28.76769978	56.77964595
356.25	28.19290573	56.42315663
362.5	27.63109651	56.05984024
368.75	27.08225965	55.69135024
375	26.54619866	55.31799184
381.25	26.02278475	54.94076845
387.5	25.51181908	54.56020122
393.75	25.01313816	54.17721259
400	24.52647259	53.79185738
406.25	24.05160088	53.40465677
412.5	23.58840626	53.0171458
418.75	23.13653162	52.62867575
425	22.69573279	52.23962927
431.25	22.26588508	51.85154244
437.5	21.84658144	51.4632391
443.75	21.43769317	51.07620183
450	21.0389157	50.69018355
456.25	20.65002588	50.30570085
462.5	20.27078221	49.92305416
468.75	19.90092646	49.54232864
475	19.54018515	49.163395
481.25	19.18832357	48.78646563
487.5	18.84514818	48.41213599
493.75	18.51040241	48.04028304
500	18.18387329	47.67118465
506.25	17.86533983	47.30497323
512.5	17.55457362	46.94163643
518.75	17.25133944	46.58101781
525	16.95550544	46.22404205
531.25	16.66677099	45.86969488
537.5	16.38499506	45.518673
543.75	16.10997827	45.17095991
550	15.84151761	44.82643056
556.25	15.57940679	44.48485181
562.5	15.32354985	44.14720592
568.75	15.0736793	43.81242446
575	14.82969579	43.48133324
581.25	14.59138442	43.15334499
587.5	14.35864401	42.82915538
593.75	14.13125663	42.50801466
600	13.90911957	42.19048974
606.25	13.69207134	41.87638904
612.5	13.47994942	41.56544906
618.75	13.27265035	41.25807065
625	13.07001078	40.9538721
631.25	12.87192717	40.65315317
637.5	12.67829651	40.35617596
643.75	12.48889325	40.06162609
650	12.30373699	39.77119649
656.25	12.1226016	39.48346491
662.5	11.94544651	39.19928915
668.75	11.77210686	38.91791761
675	11.60254374	38.64015154
681.25	11.43659225	38.3651494
687.5	11.27421499	38.09365651
693.75	11.11524685	37.82474183
700	10.95965181	37.55909521
706.25	10.80739573	37.29740447
712.5	10.65824796	37.03776792
718.75	10.51217416	36.780793
725	10.36914179	36.5270854
731.25	10.22905261	36.27636108
737.5	10.09180831	36.02830029
743.75	9.957378837	35.78345296
750	9.825666956	35.54145379
756.25	9.696575225	35.30190187
762.5	9.570075661	35.06529197
768.75	9.446071615	34.8311779
775	9.324466061	34.59907794
781.25	9.205303814	34.37038932
787.5	9.088489771	34.14461129
793.75	8.973928321	33.92120759
800	8.861523299	33.69960642
806.25	8.751323979	33.48118477
812.5	8.643162277	33.26435116
818.75	8.537089484	33.05047271
825	8.433011044	32.83891409
831.25	8.330906602	32.63003172
837.5	8.230681451	32.42314545
843.75	8.132315992	32.21858451
850	8.035791697	32.01667777
856.25	7.941014092	31.81669108
862.5	7.847965199	31.61892618
868.75	7.75662802	31.42368459
875	7.666908013	31.23017813
881.25	7.578788539	31.03868116
887.5	7.492253855	30.84946792
893.75	7.407209053	30.6616961
900	7.323719136	30.47673814
906.25	7.241689836	30.29373358
912.5	7.161107217	30.11292934
918.75	7.081876	29.93341979
925	7.003982206	29.75542459
931.25	6.927495784	29.580334
937.5	6.852238349	29.40603545
943.75	6.778364993	29.23509892
950	6.705611776	29.06417757
956.25	6.634135647	28.8958505
962.5	6.563926753	28.73033748
968.75	6.494803021	28.56540754
975	6.426839531	28.40246021
981.25	6.359939101	28.24044415
987.5	6.29417905	28.08077738
993.75	6.22955083	27.92365263
1000	6.165868111	27.76671954
1006.25	6.103209802	27.61139637
1012.5	6.041657556	27.45913858
1018.75	5.980932384	27.30624093
1025	5.921297477	27.15673956
1031.25	5.862563384	27.00819175
1037.5	5.804721682	26.86073522
1043.75	5.747764372	26.71450781
1050	5.69177757	26.57099386
1056.25	5.63656734	26.42764807
1062.5	5.582220036	26.28594564
1068.75	5.528729313	26.14602493
1075	5.476089198	26.00802448
1081.25	5.424197547	25.87068927
1087.5	5.373047394	25.73412965
1093.75	5.322729834	25.5998689
1100	5.273142037	25.46662389
1106.25	5.224278061	25.33450538
1112.5	5.17613228	25.20362426
1118.75	5.128699388	25.07409158
1125	5.081974383	24.94601854
1131.25	5.035851317	24.81804608
1137.5	4.990425835	24.69173684
1143.75	4.945693828	24.56720249
1150	4.901651439	24.44455493
1156.25	4.858191445	24.32239703
1162.5	4.815308747	24.20081186
1168.75	4.772998468	24.07988262
1175	4.731361456	23.96123111
1181.25	4.690289082	23.84342187
1187.5	4.649777209	23.72653851
1193.75	4.609821921	23.6106648
1200	4.570419528	23.49588466
1206.25	4.531566554	23.38228216
1212.5	4.493259738	23.26994154
1218.75	4.455386283	23.15733966
1225	4.418051835	23.04614878
1231.25	4.381253755	22.93645355
1237.5	4.34498958	22.82833888
1243.75	4.309144779	22.72024246
