18.75	-27.2134624	-24.85800621
25	-34.64858666	-32.72095075
31.25	-41.32054153	-40.33341847
37.5	-47.26523791	-47.67596268
43.75	-52.52003788	-54.73189015
50	-57.12335466	-61.48729455
56.25	-61.11427302	-67.93110377
62.5	-64.5321397	-74.05490017
68.75	-67.41622813	-79.85291128
75	-69.80543347	-85.32202387
81.25	-71.73789808	-90.46124892
87.5	-73.25082184	-95.27191364
93.75	-74.38022947	-99.75749558
100	-75.16069317	-103.9228437
106.25	-75.62530861	-107.7748207
112.5	-75.80547696	-111.3214252
118.75	-75.73083952	-114.5716403
125	-75.42929749	-117.535944
131.25	-74.92686514	-120.2249458
137.5	-74.24778145	-122.6503436
143.75	-73.41445509	-124.8239075
150	-72.44755752	-126.7580443
156.25	-71.36601126	-128.4645087
162.5	-70.18715856	-129.9562426
168.75	-68.92673591	-131.245326
175	-67.59900251	-132.3436383
181.25	-66.21683557	-133.2634607
187.5	-64.79178686	-134.0157089
193.75	-63.33420658	-134.611721
200	-61.85331197	-135.0623946
206.25	-60.35727562	-135.3782082
212.5	-58.85332429	-135.568476
218.75	-57.34779501	-135.6431395
225	-55.84624388	-135.6107275
231.25	-54.35347745	-135.4802361
237.5	-52.87368581	-135.2589519
243.75	-51.410418	-134.9550895
250	-49.96673648	-134.5752333
256.25	-48.54518794	-134.1264068
262.5	-47.14791811	-133.6146553
268.75	-45.77670253	-133.0455024
275	-44.43292304	-132.4250005
281.25	-43.11771515	-131.7579346
287.5	-41.83195758	-131.0486922
293.75	-40.57623163	-130.3022395
300	-39.35100395	-129.5220052
306.25	-38.15650097	-128.7119754
312.5	-36.99280283	-127.8757255
318.75	-35.85984848	-127.01664
325	-34.75749815	-126.1374332
331.25	-33.68547658	-125.241016
337.5	-32.64343181	-124.3299907
343.75	-31.63100922	-123.4060539
350	-30.64771212	-122.4716037
356.25	-29.69295903	-121.529193
362.5	-28.76632298	-120.5792934
368.75	-27.86705218	-119.6250973
375	-26.99463229	-118.6671083
381.25	-26.14837267	-117.7072105
387.5	-25.32765934	-116.7463242
393.75	-24.53177021	-115.7861614
400	-23.76016012	-114.8267097
406.25	-23.01217133	-113.8688794
412.5	-22.28690246	-112.9155879
418.75	-21.58394835	-111.9654235
425	-20.90266839	-111.0190187
431.25	-20.24214537	-110.0792894
437.5	-19.60210974	-109.1437819
443.75	-18.98166006	-108.2153067
450	-18.38031609	-107.2932519
456.25	-17.79741888	-106.3785184
462.5	-17.23236914	-105.471581
468.75	-16.68463001	-104.5724907
475	-16.15372948	-103.6808772
481.25	-15.63912012	-102.7970478
487.5	-15.14016561	-101.9220691
493.75	-14.65642385	-101.05559
500	-14.18736073	-100.1980544
506.25	-13.73249053	-99.34962102
512.5	-13.29137695	-98.51016545
518.75	-12.86363396	-97.67928163
525	-12.4485996	-96.85869986
531.25	-12.04613881	-96.04632623
537.5	-11.65567226	-95.2434461
543.75	-11.27682157	-94.4499398
550	-10.90924922	-93.66547614
556.25	-10.55265879	-92.88951345
562.5	-10.20643244	-92.12390918
568.75	-9.870523043	-91.36647927
575	-9.544375021	-90.6187771
581.25	-9.227831242	-89.87957234
587.5	-8.920389847	-89.15016583
593.75	-8.621959297	-88.42901171
600	-8.332091507	-87.71716114
606.25	-8.050558433	-87.01417255
612.5	-7.777161769	-86.3194648
618.75	-7.511524962	-85.6337676
625	-7.253500122	-84.95627084
631.25	-7.002755062	-84.28750868
637.5	-6.758975232	-83.62794268
643.75	-6.522302852	-82.9749316
650	-6.29203078	-82.33175814
656.25	-6.068347635	-81.69557221
662.5	-5.850797413	-81.0680149
668.75	-5.639392077	-80.44756007
675	-5.433703719	-79.8357402
681.25	-5.233783802	-79.23085521
687.5	-5.039231991	-78.63433007
693.75	-4.850138712	-78.04429149
700	-4.666130673	-77.4620578
706.25	-4.486839166	-76.88894418
712.5	-4.312655029	-76.3211713
718.75	-4.143244546	-75.7598988
725	-3.978278202	-75.2062838
731.25	-3.817691002	-74.65973371
737.5	-3.661433549	-74.11958686
743.75	-3.509205691	-73.5868936
750	-3.360980147	-73.06090464
756.25	-3.216744904	-72.54080176
762.5	-3.076228102	-72.0275295
768.75	-2.939439181	-71.52018243
775	-2.806402507	-71.01778616
781.25	-2.67658983	-70.52306268
787.5	-2.550037598	-70.03500168
793.75	-2.426796907	-69.55252397
800	-2.306933433	-69.07448135
806.25	-2.189936452	-68.6035586
812.5	-2.076181303	-68.13660385
818.75	-1.965165512	-67.67628367
825	-1.856985818	-67.22132771
831.25	-1.751445998	-66.77241632
837.5	-1.648662216	-66.32819246
843.75	-1.548451682	-65.88928417
850	-1.450633823	-65.45631937
856.25	-1.355349027	-65.02783663
862.5	-1.262429729	-64.60441161
868.75	-1.171710359	-64.18661994
875	-1.083354953	-63.7728957
881.25	-0.997210575	-63.36376219
887.5	-0.913126097	-62.95974283
893.75	-0.831288663	-62.55916686
900	-0.751219982	-62.16471714
906.25	-0.67311642	-61.77468811
912.5	-0.596842364	-61.38955112
918.75	-0.522612115	-61.00751279
925	-0.45030195	-60.62899181
931.25	-0.379435319	-60.25670766
937.5	-0.310596949	-59.8864962
943.75	-0.242955756	-59.52339595
950	-0.177474211	-59.16081804
956.25	-0.113320799	-58.80381947
962.5	-0.050379743	-58.45282094
968.75	0.010719236	-58.10342765
975	0.070446869	-57.75837933
981.25	0.128528407	-57.41559991
987.5	0.185438387	-57.07786587
993.75	0.241278159	-56.74554616
1000	0.295373694	-56.41401323
1006.25	0.348196558	-56.08604472
1012.5	0.400229381	-55.76449138
1018.75	0.450381055	-55.44206456
1025	0.499918869	-55.12668592
1031.25	0.548134176	-54.81354788
1037.5	0.595103884	-54.5029131
1043.75	0.640904126	-54.19504466
1050	0.686021607	-53.89285112
1056.25	0.729711216	-53.59132456
1062.5	0.772455177	-53.29335602
1068.75	0.814326653	-52.99921026
1075	0.855398167	-52.70915261
1081.25	0.895314934	-52.42071092
1087.5	0.934138996	-52.13409557
1093.75	0.972364555	-51.85229259
1100	1.009625791	-51.57277521
1106.25	1.04598294	-51.29575503
1112.5	1.081495682	-51.02144402
1118.75	1.116223152	-50.7500546
1125	1.150223962	-50.48179964
1131.25	1.183104896	-50.21400412
1137.5	1.215368693	-49.94973225
1143.75	1.247072445	-49.68919819
1150	1.278272857	-49.43261664
1156.25	1.308562427	-49.17723842
1162.5	1.337987572	-48.9232219
1168.75	1.366594339	-48.67072587
1175	1.394901439	-48.42293123
1181.25	1.422487216	-48.17701401
1187.5	1.449396476	-47.93313412
1193.75	1.475673653	-47.69145184
1200	1.501362818	-47.45212783
1206.25	1.526507689	-47.21532316
1212.5	1.55115165	-46.9811993
1218.75	1.574842518	-46.74676089
1225	1.598111928	-46.51528854
1231.25	1.621002249	-46.28694483
1237.5	1.643555598	-46.06189285
1243.75	1.665305924	-45.83706076
